prefecture,Prefecture_JP,year,month,positive,death,population,qe,FujiiKasaigdo,FujiiKasaigdo_raw,Fujiigdo,Fujiigdo_raw,FujiiKasaigdp,Fujiigdp,rdei,rdei_setsubi,rdei_shohi,rdei_koukyou,rdei_jyutaku,qFujiigdp,qFujiigdponly,qFujiiKasaigdponly,qrdei,qrdeionly,ITA,IIP,KasaiIIP,mobility,creditall,creditservice,pos,travel,eventticket,restaurantinfo,joboffer,eventinfo,travelinfo,movieinfo,qe_民間最終消費支出,qe_家計最終消費支出,qe_除く持ち家の帰属家賃,qe_民間住宅,qe_民間企業設備,qe_民間在庫変動,qe_政府最終消費支出,qe_公的固定資本形成,qe_公的在庫変動,qe_純輸出,qe_輸出,qe_輸入,qe_開差,qe_交易利得,qe_GDI,qe_海外からの純受取,qe_海外からの受取,qe_海外への支払,qe_GNI,qe_国内需要,qe_民間需要,qe_公的需要,qe_総固定資本形成,qe_最終需要,departsuper,conveni,kaden,drugstore,Kasaiiip,hhexp,TDBall,TDBagri,TDBkinyuu,TDBkensetsu,TDBfudosan,TDBseizou,TDBoroshi,TDBkouri,TDBunyu,TDBservice,TDBother,TDBdaikigyo,TDBchusho,koujihi,newtruck,newcar,yuirail,airport,hotel,fish,elec,ship,kankou3,kankou2,kankou1,car2,car1,deposit,loan,machine2,machine1,ex2,ex1,wage2,wage1,employ,cpi,di,ci,fusai2,fusai1,tosan2,tosan1,ryoko,setsubi,infra2,infra1,newcar3,newcar2,newcar1
Tottori,鳥取県,2020,6,0,0,560000,92.05101615658502,96.656219,92.250427,98.319466,93.820511,89.662468,92.8026398463744,94.838379,.2435985040518513,1.281798271521601,.122539429704772,.0399545327630387,97.252785,97.260834,93.96981,99.386139,99.377899,94.049294,90.05085,79.979248,-4,-2.5,-1.5,5.75,-86,-100,-16.54070797203211,-26.25,-49.68942880891667,-28.60000737455727,-31.3938312792627,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.8,97950.10000000005,1098.3,4640.300000000001,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999998,516907.4000000003,376127.7,140782.7000000001,132222.1000000001,498822.9000000003,-.9,-3.2,38.6,15,77.09999999999999,273699,22.6,,,26.7,,22.5,19.2,27.8,0,41.7,16.7,27.8,22.2,44.31690607031265,287,807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2020,7,12,0,560000,96.93237744116199,96.67942,92.275375,97.269745,93.180649,91.554672,93.36521843938516,92.996078,.2415460976693461,1.24494120397696,.1270066350280583,.0416084171202689,97.462418,96.642746,94.768646,97.07708,97.907471,93.697044,92.632767,86.825722,-2,-2.5,1.5,4.903225806451613,-57,-100,-12.40166156840331,-21.54838709677419,-41.80714630287809,-12.24585976683056,-34.96099463631978,284840.4000000001,275696.5,226015,18576.5,83232,181.8999999999999,114127.2000000001,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000001,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,-2,-6.9,19,9,83.7,266897,25,,,26.2,,26.9,21.9,25,16.7,50,16.7,22.2,25.2,-20.12430718669688,292,978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2020,8,7,0,560000,96.93237744116199,98.23761,93.762581,98.462959,94.3237,92.861374,93.9836143420615,94.663788,.2485873181367336,1.268302601891361,.1262104711130813,.0416830364863433,98.107948,97.282852,96.121216,98.81797,99.663261,94.467834,92.914772,89.315353,1.5,-3,-3,5,-43,-100,-30.59686032038505,-14.5,-62.49312086780772,-33.25578899254328,-30.61920126222791,284840.4000000001,275696.5,226015,18576.5,83232,181.8999999999999,114127.2000000001,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000001,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,-6.1,-6.1,14.8,16.7,86.09999999999999,276360,24.4,,,26.7,,25.9,20,22.2,16.7,41.7,33.3,16.7,25,.3349593141279712,261,760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2020,9,13,0,560000,96.932377441162,99.334793,94.809784,100.08601,95.878525,93.680122,95.81760377477379,95.939445,.2376526157136158,1.298200617240801,.1323040419222586,.0393298446072608,100.02242,99.181221,96.968704,100.14961,101.00629,96.127464,95.133636,88.278008,-.375,-3,-1,-6.111111111111111,10,-90,6.142514156521897,-20.40740740740741,-47.30207813328886,-24.12548271048187,-2.234756439532168,284840.4000000001,275696.5,226015,18576.5,83232,181.9,114127.2,29389,17.89999999999999,-2683.300000000002,88357.10000000005,91040.39999999995,275.8999999999999,3849.100000000002,531806.5,18199.40000000001,28717.30000000001,10517.9,550005.9000000003,530330.6999999997,386810.0999999998,143524.7000000001,131252.7000000001,527783.0999999997,-13.4,-2.8,-27,-9,85.09999999999999,269863,26.7,,,23.3,,25.9,27.8,25,16.7,33.3,33.3,22.2,27,-14.03668621739112,334,1038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2020,10,3,0,560000,98.73796208247464,100.28131,96.338882,100.35184,96.68029,96.399002,97.0818148651842,96.278763,.2393052470976836,1.2992268747976,.133457024666706,.0415369475630971,100.76862,99.271713,98.573502,99.935074,101.46506,97.305374,96.588341,94.398338,4.5,-3,-1.5,6.064516129032258,52,-100,.8675462504151571,-19.67741935483871,-59.77784025430827,12.25169610385146,32.78931776261238,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000003,-818.2999999999996,114961,30023.19999999998,-96.5,1692.099999999999,97786.89999999995,96094.79999999996,-145.6,4364.300000000001,542156.0999999999,19611.7,28856.19999999999,9244.6,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,7.9,-3.3,39.6,22.7,91,283508,28.7,,,23.3,,27.8,28.9,29.2,33.3,41.7,33.3,22.2,29.2,-37.00809462076721,315,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2020,11,20,0,560000,98.73796208247465,100.66704,96.709442,99.948456,96.291656,97.594772,96.75920116349111,95.824104,.2400226808551471,1.2880152912256,.1348544847327946,.0425419238804152,100.43375,98.941826,99.796242,99.463142,100.98591,96.975082,96.282677,98.962654,4.75,-2.5,-3.5,3.75,71,-100,-1.684043695606008,-7.75,-18.61179955716486,6.293532016158998,41.44443724249255,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000001,-818.2999999999996,114961,30023.19999999999,-96.5,1692.099999999999,97786.89999999995,96094.79999999997,-145.6,4364.300000000002,542156.0999999997,19611.7,28856.19999999999,9244.600000000002,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,.8,10.3,32,16.5,95.40000000000001,278718,34.1,,,30,,33.3,33.3,33.3,33.3,58.3,33.3,33.3,34.1,-6.275718602426466,370,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2020,12,61,0,560000,98.73796208247464,99.477432,95.566605,99.483093,95.843323,95.673157,96.22658974788332,95.46006,.2445548008309011,1.281729488160799,.1300497100052146,.0426211329080576,99.880913,98.397202,97.831284,99.085274,100.60225,96.20369,96.277138,94.502075,-8,3.5,4.5,4.483870967741935,35,-100,-25.74160088143002,-9.903225806451612,-6.594702502016728,-6.232970781366962,-3.344396941476415,289370.5999999999,279973.0999999999,230242.2000000001,18562,84243.20000000003,-818.2999999999996,114961,30023.19999999998,-96.5,1692.099999999999,97786.89999999995,96094.79999999996,-145.6,4364.300000000001,542156.0999999999,19611.7,28856.19999999999,9244.6,561767.8000000003,536235.8000000003,391365.5999999998,144876.2999999999,132885.6000000001,538710.6999999997,-2.7,4.8,19.2,9.199999999999999,91.09999999999999,315007,35.9,,,25,,35.2,37.8,33.3,16.7,66.7,33.3,41.7,35.7,-40.23053376576868,324,736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,1,80,2,560000,98.20111901210964,98.746681,95.028862,98.293663,94.729485,96.611977,96.01321890611146,93.445747,.2432008908784865,1.25223864236632,.125715735145847,.0419500810983404,99.625702,97.933197,98.54393,96.961632,98.666832,94.466148,99.428139,101.34855,-20.25,-1,3.5,7.5,-76,-100,-44.49056826802496,-8,-7.527199815319769,-14.02013321717927,-8.121896072878201,287101.7000000001,277762.7000000001,228024.7000000001,18723.3,84577.70000000003,-195,114245.8999999999,29524.19999999998,-25.29999999999999,1012.599999999999,99945.29999999996,98932.70000000004,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000002,10177.5,555980.5,533923.8000000003,390204.3000000002,143725.7999999999,132872.1000000001,535105,-8.199999999999999,-.2,19.8,9.5,97.7,267760,32.2,,,27.8,,35.2,31.1,33.3,16.7,33.3,33.3,33.3,32.2,-34.12129284801696,270,726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,2,11,0,560000,98.20111901210963,99.256042,95.519043,98.907211,95.320786,96.032928,95.6364152595752,95.00515,.2447612012345089,1.2816926589544,.1223094509754056,.0420955832047166,99.234718,97.548859,97.9533,98.579704,100.31336,94.470688,98.209579,99.481323,-14.875,-2.5,0,7.5,-79,-95,-34.83835122414606,-6.75,-44.1569358030219,-35.49856305476236,3.381151813490758,287101.7000000001,277762.7000000001,228024.7000000001,18723.29999999999,84577.7,-195,114245.8999999999,29524.19999999999,-25.29999999999999,1012.6,99945.29999999997,98932.70000000003,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000001,10177.5,555980.5,533923.8000000003,390204.3000000001,143725.7999999999,132872.1000000001,535105,-1.5,2.6,13.3,-6.5,95.90000000000001,252451,35.3,,,29.2,,35.4,34.4,33.3,50,50,33.3,41.7,35,71.84632554013274,279,963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,3,50,0,560000,98.20111901210964,101.24855,97.436539,99.758507,96.141212,99.919884,97.32922744714173,94.953201,.2344763270384327,1.286533196603201,.1264162066516352,.0425086654372915,100.99123,99.27552,101.91798,98.525803,100.25851,96.640923,98.848557,107.15768,-4.25,.718,.2195,9.5,-56,-100,-22.74324732720123,-8,-14.7313156276297,-10.1216881726772,39.08052234072193,287101.7000000001,277762.7000000001,228024.7000000001,18723.3,84577.70000000003,-195,114245.8999999999,29524.19999999998,-25.29999999999999,1012.599999999999,99945.29999999996,98932.70000000004,-97.40000000000005,1056.900000000001,535924.6999999997,20055.8,30233.30000000002,10177.5,555980.5,533923.8000000003,390204.3000000002,143725.7999999999,132872.1000000001,535105,1.9,10.1,18.8,3.8,103.3,309800,39,,,30,,38.9,40.5,33.3,50,58.3,33.3,38.9,39,-20.04884316061309,424,1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,4,113,0,560000,98.77477365416009,98.966019,95.538528,99.970238,96.324844,96.210991,97.7836143274712,94.866074,.2459559044386103,1.2902438052504,.1094525453419397,.0427314917335962,101.48421,100.09074,98.481018,98.456261,99.846329,96.233269,101.20576,96.161827,-5.875,2.8425,6.61,7.112789333333335,,,-34.41828646580671,-7.3,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999999,103043.8,102651,-45,-1543.2,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000001,143522.7000000001,133706.2000000001,538187.6999999997,13.2,13.9,6.3,-3.5,92.7,301043,35.4,,,33.3,33.3,38.9,31.1,30,33.3,58.3,33.3,29.2,36,4.349363895591125,350,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,5,92,0,560000,98.77477365416009,98.186646,94.786148,98.657288,95.059769,94.46492,95.01215382834702,95.107384,.2433890845043392,1.2978122872512,.1073247302952822,.0441523542623416,98.607864,97.253899,96.693748,98.706703,100.1003,93.461189,98.435669,96.680496,-6.5,,,7.186334999999999,,,-48.13961797698095,.0199835584229084,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999998,103043.8,102651,-45,-1543.199999999999,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000002,143522.7000000001,133706.2000000001,538187.6999999997,8.699999999999999,13.4,4.1,2.5,93.2,281063,37.8,,,33.3,50,41.2,32.1,40,33.3,50,33.3,44.4,37.3,82.3,268,671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,6,15,0,560000,98.77477365416009,99.218124,95.781906,100.19342,96.539886,95.675652,97.19161187130616,95.888161,.2468146791446131,1.3087654078968,.1051538836629718,.0458403484155461,100.8698,99.484779,97.933044,99.517029,100.92207,95.361404,101.23151,96.369293,-3.25,,,10.25948692307692,,,-38.34702735826508,13.27484705067529,,,,289058.7000000001,279795.5999999999,230019,18917.09999999999,86267.89999999995,-177.6999999999999,115084,28514.80000000001,-20,392.7999999999999,103043.8,102651,-45,-1543.2,536449.1999999997,20529.09999999999,31070.59999999998,10541.5,556978.3000000003,537588.6999999997,394068.8000000001,143522.7000000001,133706.2000000001,538187.6999999997,-4.1,7.3,-28.6,-1,92.90000000000001,260285,39.5,,,30,,46.3,36.7,27.8,33.3,50,33.3,37.5,39.7,-12.06301668844473,282,762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,7,293,0,560000,98.07417875942475,100.0139,95.59523,100.7458,96.17865,95.592377,96.75922178206037,95.598076,.2550740542739778,1.292089643583201,.1105067093170703,.043741046884935,101.35394,100.12814,98.92067,100.13765,101.37875,94.770454,101.14912,97.406639,-5,,,,,,,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.7999999999,27648.90000000002,-63.59999999999997,1077.7,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000002,10362.79999999999,548259.9000000001,533212.0999999997,389367.4000000002,143856.1,130456.5,533920.0999999997,-2.8,11.6,-4.5,5.2,93.90000000000001,267710,39,,,27.8,,45.6,36.7,29.2,50,58.3,33.3,33.3,39.6,51.93096967108073,368,694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,8,671,2,560000,98.07417875942475,97.383492,93.081039,98.170982,93.720558,93.56057,94.83961423665835,92.601509,.2518688912437472,1.24265124192384,.11110290499983,.0424569242382663,99.343178,98.141701,96.818123,96.998787,98.200989,93.322021,98.189461,94.087135,-7,,,,,,,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.7999999999,27648.90000000002,-63.59999999999997,1077.7,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000002,10362.79999999999,548259.9000000001,533212.0999999997,389367.4000000002,143856.1,130456.5,533920.0999999997,-3.8,-2.5,-26,2.3,90.7,266638,40.3,,,33.3,,44.8,36.9,33.3,50,58.3,33.3,33.3,41,52.5383567876103,231,708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,9,193,1,560000,98.07417875942475,99.514023,95.117439,99.61512,95.099228,95.384789,95.34836809485446,94.85009,.2545936100821484,1.2811472772896,.109348921220228,.0430094111902477,99.876083,98.668167,98.705856,99.354149,100.58554,94.656807,96.874878,96.991699,-3.625,,,,,,,,,,,286247.0999999999,276938.7999999999,227168,18611.3,84189,330,116361.8,27648.90000000002,-63.59999999999997,1077.700000000001,102744,101666.3,-225.8999999999999,-6018.100000000003,528158.3000000003,20101.5,30464.30000000001,10362.79999999999,548259.9000000003,533212.0999999997,389367.4000000002,143856.1000000001,130456.5,533920.0999999997,-5.3,2.2,-6.6,2.7,93.5,265306,40.1,,,40.5,,44.1,35.6,37.5,33.3,50,33.3,50,39.1,50.20237934753303,217,661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,10,31,0,560000,99.18205100812418,100.47629,97.122009,101.04517,97.754082,96.123459,97.38760496618363,98.12056,.2587802764292739,1.3305474987112,.1137738169239472,.0432039808032556,100.66635,99.418411,98.127899,101.42398,102.71327,96.857994,98.556641,94.502075,2,,,,,,,,,,,293173.3,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.7999999999,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.1,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,-3.3,2.3,1.5,9.199999999999999,91.09999999999999,281996,37.9,,,29.2,66.7,39.7,36.7,27.8,50,50,33.3,38.9,37.8,-5.112672192958385,206,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,11,1,0,560000,99.18205100812416,100.95868,97.588303,101.47575,98.170647,97.29892,98.46360886142021,97.877686,.2585259726949813,1.326574031328,.1146000206474174,.0422830735441308,101.77858,100.51685,99.327873,101.17293,102.45903,97.626076,100.31233,96.576759,5.5,,,,,,,,,,,293173.2999999999,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.8,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.100000000002,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,-.5,-11.7,-9.6,4.5,93.09999999999999,277029,42,,,36.7,66.7,45.2,40,22.2,66.7,45.8,50,44.4,41.7,38.45607057222475,263,749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2021,12,0,0,560000,99.18205100812418,101.17014,97.792694,100.78439,97.501793,98.451454,97.86966190855321,97.133926,.2469913266372938,1.3233002311536,.1170710273596888,.0413833114292211,101.16463,99.910522,100.50444,100.40413,101.68046,97.373955,98.96386,100.82987,-2.25,,,,,,,,,,,293173.3,283776.9000000001,233930.7000000001,18431.3,84476.39999999995,-411.7000000000002,115953.7999999999,26594.90000000002,.5,2406.300000000002,103700.8,101294.6,-414.2000000000002,-9507.1,530703.5,20694.8,31649.5,10954.70000000001,551398.3000000003,538118,395693.5,142423.5,129476.5,540586.5,-.5,-4.6,-9.5,3.7,97.2,317206,44.4,33.3,,33.3,50,54.4,41.7,37.5,33.3,44.4,33.3,38.1,45.6,-7.143734253593877,244,570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2022,1,1924,0,560000,,,,,,,,,,,,,,,,,,,,,-15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287801,38,50,,33.3,50,41.7,36.8,33.3,50,36.1,50,41.7,37.6,238.5349442399635,312,622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2022,2,3121,4,560000,,,,,,,,,,,,,,,,,,,,,-16.625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tottori,鳥取県,2022,3,1179,1,560000,,,,,,,,,,,,,,,,,,,,,-6.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Toyama,富山県,2020,1,0,0,1050000,100.0000022949857,102.13252,100,102.0386,100,100,100.0000002377682,100,.573095063735047,2.806378973525401,.1812763640965867,.0993439240021166,102.0386,101.49138,101.49138,102.0386,102.59175,100,100,100,,-5,-5.5,-2.166666666666667,3,231.9482918,7.073003151058978,-.6666666666666666,-.1615006258764144,8.818507528370203,1.874543502256818,295965.7999999999,288033.7000000001,238297.8999999999,19500.2,89811.30000000003,710,111303.9,28066.20000000001,19.4,-718,98857.80000000003,99575.80000000003,6.700000000000002,-675.3000000000001,543990.4000000001,21166.2,32566.5,11400.3,565156.5999999999,545297.7000000001,405935.7999999999,139362.3,137359.1,543988.9000000001,-4.4,-1.3,-1,4.2,99,287173,,,,,,,,,,,,,,-22.13014762257481,243,1069,,,,,,,,,,,,,,,,,,,,,.8,,,,,,,,,,-31.6,,,-15.8
Toyama,富山県,2020,2,0,0,1050000,100.0000022949857,100.41416,98.31752,100.82365,98.809326,99.040932,100.0245554118014,97.594101,.5460931876759255,2.7568031768914,.1702349752427578,.0989048036720005,102.06365,101.5163,100.51801,99.583649,100.1235,99.62851,100.53554,98.282829,.5,1.5,1.5,2.888888888888889,-9,-20.3756403,-3.786616581060447,.3333333333333333,-8.096594180712064,3.485180715688881,-2.587833677809154,295965.7999999999,288033.7000000001,238297.9000000001,19500.2,89811.29999999999,710,111303.8999999999,28066.19999999999,19.39999999999999,-718,98857.79999999997,99575.79999999997,6.699999999999998,-675.2999999999996,543990.4000000003,21166.2,32566.5,11400.29999999999,565156.5999999997,545297.6999999997,405935.8000000001,139362.2999999999,137359.1000000001,543988.9000000003,2,1.3,6.5,18.3,97.3,271735,37.7,66.7,50,37.8,50,37.2,35,33.3,25,42.2,50,38.3,37.5,59.28864918718114,320,1517,,,,,,,,,,,,,,,,,,,,,.5,,,,,,,,,,25.2,,,-7.9
Toyama,富山県,2020,3,2,0,1050000,100.0000022949857,95.765625,93.766045,95.049789,93.150818,96.825607,95.59516131976046,90.706482,.5661702620659387,2.494053925088181,.1595622200768053,.1001562334647583,97.543961,97.020851,98.269646,92.555626,93.057373,94.756699,96.676964,99.494949,-4.25,-3.5,-3,2.75,-51,-99.59555109999999,-12.9362624823346,2.25,1.491503897892237,-16.11374411128259,-13.49194340546016,295965.8,288033.7000000001,238297.9000000001,19500.2,89811.29999999997,710,111303.8999999999,28066.19999999999,19.39999999999999,-718,98857.79999999996,99575.79999999996,6.699999999999997,-675.2999999999996,543990.4000000001,21166.19999999999,32566.5,11400.29999999999,565156.5999999999,545297.6999999997,405935.8000000002,139362.2999999999,137359.1,543988.9000000001,-6.1,-6.2,-7.8,15.3,98.5,292214,30.9,50,41.7,33.3,50,29.1,29.2,35.7,25,30,50,34,30,25.07615851339099,448,2325,,,,,,,,,,,,,,,,,,,,,.2,,,,,,,,,,40.7,,,-7.4
Toyama,富山県,2020,4,198,9,1050000,92.05101615658502,92.185661,87.983643,91.570267,87.38015,89.50309,88.29609658890212,86.464203,.5435730554353649,2.345029508356079,.1758721491271027,.1001967186788136,92.530136,92.537804,93.80278,90.610397,90.60289,86.690994,90.367027,93.13131,-16.875,-5.5,-8,8.300000000000001,-97,-100,-62.20189725908439,-14.46666666666667,-50.99670831610832,-45.22547884376066,-17.57146064721319,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.8,97950.10000000005,1098.3,4640.300000000001,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999998,516907.4000000003,376127.7,140782.7000000001,132222.1000000001,498822.9000000003,-14.5,-11.5,-1.5,18.7,92.2,267922,25.7,50,41.7,27.8,33.3,24,22.7,25,25,31.1,33.3,29.2,24.8,28.4646502692438,207,879,,,,,,,,,,,,,,,,,,,,,-.3,,,,,,,,,,24.6,,,-30.9
Toyama,富山県,2020,5,27,13,1050000,92.05101615658501,88.638069,84.597763,87.840225,83.820786,85.76062,84.2066691716873,83.434906,.4961977852646968,2.282919023119279,.1733481337338328,.1013312589599939,88.244614,88.251923,89.880524,87.435844,87.428589,84.980087,83.208794,86.767677,-16.25,-7.5,-7,5,-99,-94.0482574,-45.31471040511109,-28,-72.09452701692366,-33.34537957962983,-8.770759511672805,270444.5999999999,261863.2000000001,212292.4000000001,19489.7,83572,2668.800000000002,111726.8999999999,29096.90000000002,-29.5,-16697.29999999999,81252.79999999999,97950.10000000005,1098.3,4640.3,506010.5999999997,17794.59999999999,28128.80000000001,10334.20000000001,523805.1999999997,516907.4000000003,376127.6999999999,140782.7000000001,132222.1000000001,498822.9000000003,-13.1,-11.7,9.1,10.1,85.90000000000001,252017,22.6,,16.7,37.2,16.7,20.1,15.6,9.5,8.300000000000001,27.8,16.7,31.8,20.6,-47.50819479974665,177,557,,,,,,,,,,,,,,,,,,,,,-.7,,,,,,,,,,-16.8,,,-44.3
